20
977 921
761 573 -909
589 155 198
499 519 281
180 551 -495
560 458 -404
445 95 -609
20 712 -386
106 463 578
825 447 106
574 268 917
77 531 883
366 520 -516
12 221 -846
109 513 458
337 547 -245
134 779 -528
698 602 -4
453 433 923
108 382 848
40 336 997
16 711 431
493 417 409
12 742 75
295 42 -129
686 419 -352
745 502 -743
263 302 718
553 756 -427
799 40 285
361 358 905
401 105 499
209 34 -750
777 668 -578
718 214 308
605 824 771
539 154 638
750 575 511
442 558 -502
66 683 63
433 191 433
340 265 -859
118 375 -964
432 285 683
652 247 -122
373 200 -163
157 353 501
577 271 709
535 239 252
274 128 617
378 426 524
540 744 598
288 652 92
374 438 653
307 455 -735
469 640 349
326 206 641
753 733 -921
412 200 -691
279 277 555
359 414 81
383 545 18
788 818 471
199 720 988
720 287 184
266 286 363
711 735 898
446 449 204
480 35 -715
470 351 175
454 631 -386
185 179 -90
320 666 262
524 655 -98
804 658 547
455 550 487
261 31 570
193 622 643
399 739 811
402 170 989
76 136 -5
722 147 -301
824 761 -982
687 272 -326
304 414 960
478 320 667
665 36 -401
804 305 -474
628 689 -877
791 645 -903
450 174 -549
776 278 233
798 31 943
598 791 550
19 680 -834
574 591 913
546 545 874
363 295 340
226 637 -283
830 608 -44
717 327 -892
83 381 -611
520 276 30
551 742 17
199 707 127
607 818 -481
231 574 -846
479 772 133
389 13 -568
379 108 -267
377 759 -898
157 296 98
519 398 -919
699 800 -115
361 246 -40
311 726 432
729 721 592
681 197 -979
295 431 -116
20 699 468
547 163 -113
478 747 283
471 481 250
592 510 179
120 827 -834
715 489 38
718 396 -339
646 28 -302
230 290 601
796 245 745
554 333 -149
132 166 -626
34 289 -388
4 404 -458
610 273 243
470 220 155
729 564 458
355 213 -400
399 596 -582
339 129 286
695 644 336
333 447 -404
257 795 -243
453 75 -30
39 170 6
415 542 -321
159 472 352
423 240 -355
677 517 -679
327 48 -486
205 578 -151
651 334 -321
186 49 161
88 93 -270
135 329 -705
803 405 926
548 428 -861
697 652 812
267 209 254
263 280 -93
71 723 760
631 625 -553
277 178 613
584 361 -158
787 828 493
581 746 23
622 500 -946
757 94 490
125 711 805
811 93 444
343 506 -616
657 376 -5
300 715 -841
575 382 -750
625 248 13
359 503 815
530 410 -169
133 735 -635
160 814 764
629 73 -685
638 566 -729
404 447 -519
496 443 -109
234 429 645
486 231 -158
727 130 -779
100 241 13
144 130 -887
53 668 -652
215 204 -388
235 308 -147
37 524 -39
795 444 -812
74 323 736
628 108 716
574 655 -977
581 108 -502
398 389 -31
314 111 -764
237 301 128
52 422 507
256 127 20
311 645 497
14 333 -772
561 684 -138
674 523 -717
47 276 -564
28 744 553
15 109 358
97 631 -12
527 750 -745
479 146 882
68 661 -533
830 251 209
806 128 158
677 185 705
780 491 -116
160 602 -772
361 392 776
411 498 212
445 516 -85
707 794 -695
460 268 13
138 319 790
729 824 -849
480 472 -220
281 585 -92
98 133 -914
793 149 -606
490 431 950
302 585 -615
597 507 -221
268 317 979
647 657 474
625 733 -217
669 428 834
24 591 379
34 549 -282
178 183 -469
297 15 289
60 326 -703
748 511 -236
712 435 -273
658 511 -541
714 292 -876
375 213 -778
256 759 -605
66 361 -353
606 308 994
610 740 631
390 408 652
75 413 -29
191 804 926
716 446 -936
47 210 604
296 641 -399
711 345 484
607 462 -266
814 391 965
225 452 639
126 523 -208
737 171 681
210 120 680
198 363 404
674 607 -94
505 421 -726
1 185 575
688 377 549
241 347 291
674 294 456
72 470 984
710 331 676
488 462 -124
747 696 464
283 126 872
628 820 -998
134 13 -468
614 79 -981
291 310 144
638 738 -177
543 627 421
27 166 -558
772 419 988
316 808 -389
381 571 519
662 273 99
415 189 761
709 772 -921
676 446 755
378 747 627
648 824 -125
35 134 237
32 538 600
121 672 -190
797 423 -407
493 648 371
88 438 159
745 117 874
408 629 -558
116 692 18
12 814 491
632 751 62
212 540 -890
141 173 -658
803 294 832
728 594 508
668 15 -199
222 277 839
619 70 162
204 751 161
288 487 125
720 664 -606
818 27 -368
426 217 933
532 800 -63
363 387 -343
422 614 -507
240 193 -300
43 504 -134
146 534 913
815 380 -452
358 454 -448
149 778 -91
575 653 -233
746 310 950
342 582 967
121 77 -817
236 682 286
670 671 -894
208 447 150
32 168 321
49 712 958
414 767 413
637 6 -58
652 791 53
494 515 420
108 61 -513
263 505 105
732 265 -629
615 790 -677
84 8 -293
341 539 880
497 171 -998
178 146 -396
39 101 922
59 619 314
737 85 -419
506 148 -129
532 816 278
687 638 521
812 207 -365
478 701 534
217 119 -181
51 749 -354
88 136 -533
291 701 -511
21 170 497
52 463 71
459 288 618
641 668 -511
325 206 -832
145 755 -788
461 190 -559
768 777 -468
803 526 221
616 219 686
812 344 632
755 678 687
318 762 807
370 59 907
530 711 125
336 600 953
265 40 -424
19 91 -786
457 144 759
808 464 156
140 370 215
66 418 419
326 758 -748
130 310 -772
95 282 316
474 51 150
28 381 -816
780 724 -624
314 288 -359
669 708 787
590 730 495
269 543 172
63 700 -733
205 282 419
594 642 599
422 542 -871
65 256 -857
220 512 -753
148 257 -623
279 431 947
413 289 -124
302 301 -94
77 389 202
433 215 902
66 743 -434
619 630 563
497 529 861
446 115 -995
334 88 123
645 316 -769
384 36 520
532 287 -494
292 442 614
192 106 396
34 383 939
230 682 -49
476 552 -108
754 164 645
118 546 308
432 345 577
541 70 -796
224 659 151
184 367 -463
666 677 276
77 700 -438
814 496 490
371 132 -700
763 653 -500
189 791 178
768 592 235
176 783 -923
775 386 -236
540 790 248
471 786 -349
58 594 -808
568 231 -316
169 747 807
480 735 104
600 429 313
113 472 275
608 106 603
749 310 -167
522 316 641
377 58 775
480 621 -567
397 646 -330
66 590 995
409 79 -589
775 534 -777
460 620 -485
551 45 781
199 661 -416
234 757 262
454 236 -646
565 110 -378
568 526 606
609 88 -374
563 156 250
639 306 -485
57 42 -783
212 687 -262
693 304 -413
536 145 28
310 575 80
804 86 -208
294 142 379
173 765 197
666 190 492
491 233 499
39 306 957
622 180 -236
32 519 -152
733 350 -709
310 40 -424
679 90 1
663 580 196
346 730 792
407 663 387
628 210 -476
310 814 -245
821 150 509
659 137 789
590 663 -902
238 754 -781
258 667 -185
431 127 -421
792 699 -638
559 620 -117
21 360 296
618 53 -586
677 635 -343
825 307 -101
214 707 223
598 391 416
761 772 663
391 738 -938
185 83 -12
247 146 -887
153 704 140
640 242 810
528 642 -813
468 733 -265
752 822 -487
764 617 477
576 466 -322
742 330 49
24 255 -373
281 606 -30
611 107 -305
747 823 -791
126 263 -360
498 148 -939
763 562 585
774 495 727
556 23 486
484 125 -637
246 150 -903
322 728 -52
167 807 929
630 343 -432
458 309 -127
313 301 919
353 5 124
636 342 -655
809 414 -678
44 452 224
521 713 407
404 577 -991
659 529 627
57 741 -362
169 163 869
260 233 714
720 812 476
134 732 116
774 428 -408
283 505 -426
470 456 984
22 184 417
495 799 679
694 519 835
409 742 122
843 899
434 175 -578
295 550 -705
823 826 234
657 38 -266
780 637 -831
377 285 -759
691 449 -410
246 270 723
25 284 -373
127 574 571
54 185 -184
835 300 -797
754 433 -808
48 80 714
178 123 -640
458 573 408
739 597 -406
69 515 -211
729 278 -637
243 240 992
93 218 -263
43 97 -886
822 234 670
103 425 -715
835 507 -765
824 284 814
283 656 -524
487 613 678
28 318 -516
714 815 899
255 433 -463
658 754 60
151 259 -666
138 540 -568
180 120 518
333 125 675
144 282 390
92 173 362
219 533 -659
294 212 896
436 835 -253
725 567 -378
593 298 -601
16 703 808
271 610 -221
610 754 967
715 599 667
666 389 260
15 321 414
608 186 -663
807 372 280
393 37 683
158 341 -995
433 739 -721
156 506 49
407 34 -731
533 641 -937
294 151 37
576 465 600
272 355 -364
737 177 874
288 426 -597
122 159 249
347 395 -167
398 489 -66
264 580 -680
272 410 475
220 653 -969
808 617 934
76 236 -866
758 614 148
124 307 858
238 156 294
73 465 989
774 326 -595
677 482 -727
82 31 -533
192 476 273
828 552 489
542 633 -375
66 428 859
84 411 -440
50 540 136
375 734 -238
622 797 -670
841 605 49
485 152 909
245 287 291
415 561 897
593 704 -636
248 712 -878
173 257 -399
215 125 -532
334 69 -516
571 415 -28
788 389 173
554 371 -627
364 471 -35
594 486 82
762 512 502
375 244 -194
456 801 983
642 148 -185
192 178 -459
544 410 495
781 761 -2
239 130 971
78 197 788
734 678 -742
789 762 92
822 276 691
156 445 798
460 827 -742
35 539 -960
153 112 -8
794 118 -311
545 810 -136
231 241 644
506 166 696
402 667 -239
347 261 743
122 35 903
335 489 122
543 709 -505
83 420 82
72 496 -238
451 179 -860
666 679 -256
578 167 -641
108 20 873
734 677 239
144 467 160
630 726 -230
443 57 439
726 765 528
511 702 638
122 544 949
511 414 521
163 226 -152
44 33 -844
603 682 541
84 768 -210
452 775 -165
234 617 -962
577 703 -348
353 686 -799
468 385 -457
11 231 -352
186 692 470
26 676 -108
19 139 -187
587 172 -233
718 183 709
754 782 971
385 336 -289
134 791 462
639 650 94
672 750 -935
669 259 563
142 119 251
374 166 -215
385 704 -851
838 732 -378
40 85 -773
184 665 -538
621 786 601
543 202 791
820 321 -589
438 349 184
147 637 -802
468 235 722
436 304 -320
481 124 151
437 653 106
829 569 -415
294 29 932
379 739 464
63 159 878
290 383 526
230 556 416
350 690 -269
772 781 -165
217 807 697
265 135 460
214 88 903
759 175 332
487 172 -907
365 132 488
158 73 -627
51 230 552
420 368 -794
469 261 -928
292 345 483
795 5 -531
443 201 -638
313 573 -150
469 814 -433
405 168 143
463 417 -402
374 493 -657
588 115 994
608 826 -428
540 392 -414
651 748 -596
603 166 -973
266 488 63
318 54 644
366 56 423
421 1 -103
478 440 627
397 44 483
107 246 454
292 387 -471
616 710 -840
90 368 913
464 165 -825
572 448 -798
820 8 984
123 323 37
346 280 -281
564 572 -186
652 704 467
537 658 -794
478 133 763
782 548 -204
24 477 -761
2 585 468
318 174 306
37 160 -479
792 202 -884
587 32 260
576 465 -295
439 84 96
370 500 -835
404 801 198
835 817 69
784 283 -667
269 431 -925
304 294 -747
224 710 585
423 459 622
804 451 276
652 61 -260
152 313 907
675 296 -454
403 207 -492
436 162 341
829 354 331
611 744 443
588 374 -973
272 565 -685
396 813 38
133 79 346
75 26 31
435 758 -641
297 598 399
192 227 -725
413 835 339
592 400 -471
836 835 -144
200 384 132
673 281 -173
342 794 -906
557 530 -21
109 584 584
542 69 85
76 453 -330
207 281 304
104 87 -942
124 684 -878
95 823 517
207 800 -671
591 47 -162
707 264 -426
416 404 -930
300 697 600
665 419 -244
522 424 986
662 139 -822
519 757 -94
168 194 438
465 392 194
570 198 -914
70 499 87
820 578 979
74 635 -351
297 377 941
435 449 973
268 768 -459
433 758 0
744 27 -353
39 400 906
202 683 -191
538 575 449
231 93 -543
482 360 -599
241 592 -549
189 227 -815
626 29 688
295 530 305
41 669 -773
190 117 907
101 828 -712
500 756 600
187 669 733
368 493 232
155 678 783
416 773 959
185 472 71
367 27 -522
577 598 -770
79 73 405
533 147 319
657 733 -19
336 186 812
682 832 -786
73 613 124
772 743 242
120 715 -995
832 316 -323
105 7 -874
831 721 841
827 11 295
545 815 -258
402 290 252
27 75 521
280 431 305
19 685 873
543 5 865
732 501 -636
64 393 438
658 762 702
831 617 705
429 638 981
240 699 261
324 698 -223
549 198 211
334 260 -577
36 673 -292
510 774 706
104 188 869
374 578 59
375 81 -526
348 50 -809
501 809 181
20 721 -485
762 266 523
324 104 861
676 241 -840
541 633 -142
273 674 429
178 100 -203
803 103 79
406 151 -307
274 119 -256
780 821 23
728 331 92
361 597 -499
373 613 -668
514 403 -533
188 639 -18
402 576 292
361 268 -499
221 431 -135
437 354 399
549 519 -783
551 298 -285
721 443 -100
435 307 896
688 466 65
371 840 -329
206 513 436
188 400 -925
35 775 753
719 85 -771
784 139 -964
552 489 15
549 650 -273
59 122 792
58 229 289
203 769 586
531 691 670
662 84 -317
582 544 419
188 352 549
314 442 -109
338 439 -413
19 480 -490
657 753 705
40 744 467
785 692 -306
27 254 737
411 131 364
380 132 904
687 221 -703
77 42 -87
728 749 728
349 752 494
500 86 900
340 216 823
581 761 279
588 13 -287
471 784 -652
837 755 347
359 45 -373
671 466 797
122 99 525
198 577 -870
299 184 -168
581 560 -119
221 702 785
113 137 460
415 797 -909
509 787 656
652 647 -776
104 703 -290
444 30 -878
7 537 252
482 35 90
429 143 -542
109 758 -888
458 414 -424
395 100 -251
86 453 417
308 253 254
476 217 809
765 286 -316
302 588 623
634 754 -534
585 86 346
565 262 -907
533 827 -105
122 114 -496
825 732 -637
587 420 113
728 609 875
697 197 780
399 575 -96
178 88 -193
100 540 -725
434 753 -483
121 801 327
329 662 569
411 708 88
403 74 375
471 814 -960
711 296 845
188 466 -403
539 575 854
462 777 -227
7 451 652
299 1 865
633 81 348
566 768 466
284 680 -257
467 799 174
756 810 379
446 157 19
38 330 237
239 564 954
621 556 -569
475 698 -418
133 369 351
142 76 -805
629 159 623
124 349 -876
602 438 282
112 392 797
285 558 -974
498 684 -851
312 741 845
344 199 -244
301 769 -421
648 415 -145
794 517 881
312 813 956
776 835 492
369 795 604
115 332 960
312 681 -821
669 98 542
334 650 -315
546 260 510
4 105 170
83 280 -521
490 295 -138
783 410 -285
165 17 -612
616 404 -141
608 101 779
170 139 -656
462 312 698
433 469 -804
640 463 718
530 712 849
585 497 545
356 486 916
477 583 52
159 350 297
412 117 990
315 764 -211
377 256 -772
67 130 134
638 594 -827
625 557 -892
711 583 575
76 272 660
44 438 607
194 513 -957
213 211 -664
546 151 -646
789 60 745
791 730 -135
546 319 804
71 653 438
57 806 -573
709 286 950
584 360 -318
789 247 974
567 647 -77
704 39 -104
103 59 -632
104 282 -992
835 479 -286
161 380 -781
432 580 455
711 541 854
350 598 -564
183 684 838
575 437 980
527 339 652
571 721 -16
344 62 -971
176 264 884
502 192 359
301 82 -321
829 706 -762
773 428 42
279 641 672
827 338 -241
256 721 -588
419 829 -888
342 841 -904
13 655 -290
427 112 -466
407 595 207
609 224 248
353 637 667
30 74 418
205 778 -537
793 101 -989
201 227 946
70 657 -339
234 545 936
216 252 23
343 524 222
563 284 -428
609 230 -770
463 615 -252
103 106 -278
697 761 83
177 91 926
390 571 47
289 515 -511
142 579 409
274 413 664
48 553 705
453 57 789
809 768 -138
618 699 823
512 364 17
196 417 -707
527 528 931
178 250 461
458 25 930
155 46 314
604 204 -474
221 598 -179
543 401 -423
348 83 328
605 352 566
264 325 -784
5 280 572
419 747 336
430 590 -981
362 58 -187
688 136 202
258 493 414
631 57 -822
341 722 -491
776 396 861
568 500 -687
821 376 -7
160 462 827
237 516 367
77 415 311
236 446 -568
731 515 570
128 43 803
795 216 -101
840 642 168
767 817 260
701 804 927
701 322 416
394 427 422
672 748 892
201 107 -415
297 738 56
634 653 792
164 488 -275
812 141 -724
468 577 206
185 446 957
99 664 176
841 759 -923
43 558 367
317 558 -587
618 41 -611
66 455 -679
698 257 848
751 123 -48
241 381 -191
295 416 -107
721 357 426
608 478 -144
750 265 -635
288 454 765
632 293 -349
52 532 177
53 222 -179
529 165 -559
182 551 559
714 800 -797
118 691 579
832 215 776
290 212 257
3 66 -967
302 320 413
386 351 649
669 587 -739
210 168 -39
1 821 524
163 693 -50
248 419 144
609 429 -219
699 742 -163
609 309 119
383 656 220
736 513 764
721 696 -727
185 593 -557
449 205 -449
646 675 876
79 765 -741
278 776 -901
231 59 506
535 774 -146
358 533 -107
124 634 -363
782 349 -351
43 208 -698
135 687 -926
232 576 311
226 703 479
724 167 -270
126 87 272
718 194 -614
322 171 582
165 141 -276
300 82 19
826 521 -819
225 2 179
448 467 -84
832 47 -771
206 774 -335
468 436 -282
672 401 376
91 299 -376
698 54 -530
440 735 902
717 464 558
175 339 -482
464 725 -843
533 682 -439
643 484 28
88 498 -327
215 463 -77
613 290 -62
50 152 669
378 261 -860
250 588 34
538 339 670
440 227 -110
94 341 -953
21 45 243
444 571 -472
508 745 588
697 821 -694
59 799 -463
688 323 -435
473 385 363
420 176 354
701 133 433
186 385 201
207 122 -406
609 403 -217
659 57 -544
96 801 -58
474 726 -697
506 247 262
277 467 222
52 335 -241
462 262 17
520 655 -727
129 521 804
78 483 -895
834 355 35
365 632 -549
348 284 566
11 808 -73
695 388 425
400 805 -509
697 809 -974
102 506 -307
451 685 -933
711 247 -770
718 769 871
455 5 740
345 248 220
196 613 717
269 199 981
708 685 834
828 418 -781
84 751 507
445 797 -661
679 58 -963
465 214 830
149 560 950
16 745 763
392 107 607
359 834 -574
614 497 -981
200 349 -671
183 673 361
64 42 -122
381 699 390
291 472 452
559 55 939
653 94 -330
33 620 674
573 817 -154
543 3 -68
32 126 208
688 810 45
74 187 863
317 273 215
827 462 -857
169 759 827
607 625 108
321 603 -846
265 707 82
601 553 -757
45 830 921
513 261 -134
740 445 -739
606 154 -21
443 96 -85
318 73 228
391 335 58
777 211 891
228 195 -435
448 495 548
228 80 636
96 543 -392
276 666 -168
762 342 947
622 524 190
92 1 -218
640 211 469
153 800 164
366 332 934
293 374 -598
686 494 -34
708 124 868
630 383 -731
671 587 -971
221 340 193
330 642 -813
99 632 -432
530 838 997
76 114 -979
64 334 792
345 91 -725
456 703 -184
425 134 -852
477 355 -531
786 629 823
9 239 -913
530 453 152
665 459 178
510 193 584
260 624 -853
817 457 -804
761 832 281
579 221 357
841 206 761
607 197 14
68 255 -526
268 465 316
521 117 593
476 464 822
823 83 -92
94 515 512
732 47 229
677 333 629
62 673 -156
371 724 94
626 712 881
123 667 272
338 422 -105
742 511 -781
647 17 -251
403 372 -463
595 621 269
25 169 -71
303 219 698
227 598 -973
555 275 938
335 107 -603
483 704 -538
161 622 -319
195 276 970
42 205 -389
133 448 272
442 779 -406
21 639 138
395 20 600
821 577 -516
79 86 451
157 777 -677
225 617 383
680 78 -75
301 225 -725
56 292 711
160 88 -762
399 101 560
544 838 -393
197 12 659
54 260 103
556 381 984
672 322 870
277 229 124
74 219 -840
784 2 562
722 123 102
19 694 154
397 686 298
661 250 -979
797 444 346
193 393 254
353 99 219
28 177 -369
50 642 58
433 248 589
742 648 23
230 492 606
804 620 277
204 586 -628
759 430 504
21 357 368
569 184 485
267 664 -435
637 676 622
249 53 -466
158 636 351
380 756 638
587 488 -578
47 230 -162
557 35 986
357 832 473
262 734 190
667 702 -606
799 642 395
662 3 593
296 489 -56
333 287 -552
729 748 -467
690 119 953
752 577 -203
220 316 24
2 53 -570
623 197 -500
765 279 -910
106 425 561
709 223 225
384 130 468
637 453 -272
498 311 -743
496 304 -132
994 838
854 276 914
720 898 -715
553 159 68
933 971 271
80 201 347
355 667 151
659 261 918
380 127 -290
177 757 -36
694 840 -439
873 655 420
763 418 -798
294 161 606
74 739 -771
504 48 -237
796 415 307
89 603 -840
693 788 -913
183 345 -662
53 596 -318
843 666 -767
495 866 -809
159 255 -718
331 554 703
379 391 361
925 724 -248
121 367 -891
874 811 -103
104 223 335
235 971 -247
126 607 141
227 463 832
630 304 -101
400 76 778
933 57 -566
105 267 802
364 988 -45
728 412 -982
771 271 697
270 851 -405
356 351 -170
721 24 -691
697 628 -688
46 433 -218
974 564 481
826 583 -574
179 782 -617
227 672 384
119 227 -717
441 468 451
517 695 -420
243 282 428
520 68 -642
854 607 656
172 374 475
395 50 -253
593 733 -768
943 590 -711
300 109 369
795 124 588
798 706 640
511 440 -552
342 781 945
695 657 -402
838 546 992
14 647 -742
20 849 225
183 85 -837
132 369 -142
850 305 -93
624 87 -662
81 402 842
524 849 -205
137 896 -850
818 470 443
828 352 51
388 349 199
351 148 646
173 971 564
84 564 -879
891 104 940
812 125 817
194 189 -70
83 370 109
411 190 -384
928 809 941
339 496 372
893 274 521
958 540 360
314 866 -912
336 262 837
207 877 -472
984 117 274
564 174 532
926 202 -441
558 545 -968
83 917 -528
346 556 772
201 667 131
968 385 757
852 45 375
873 887 489
729 301 435
607 785 78
99 509 841
405 179 -861
359 859 816
576 761 147
115 763 692
200 469 113
172 19 924
606 682 -994
259 598 -439
670 986 -454
31 252 334
622 398 -837
880 873 759
695 315 651
