9029 27641
4143 2821 -255
137 8139 -716
8220 3652 131
7899 901 -444
2203 8982 246
8472 5671 -15
7428 5536 -210
5912 5869 782
6517 3724 -941
7521 2294 733
8660 3751 -523
5425 1339 643
5834 6605 176
3362 7024 775
5768 7323 636
816 2534 -369
6444 8086 -235
4252 1898 -921
7594 1947 -327
4258 2838 372
1223 5438 249
3620 2689 218
7174 6892 -717
9008 5897 228
8629 5811 -242
7188 15 -243
1261 3510 747
8830 8611 34
524 8196 318
7225 2772 504
5855 6814 -76
5298 2052 -468
1000 1410 -470
866 8061 868
4224 2881 -931
2094 6907 -913
6804 2126 806
5081 5182 -260
8779 1707 946
690 7525 -364
7909 4275 58
1871 8641 -148
8616 6784 702
5138 2714 -712
5329 4115 848
521 8947 113
4884 1922 -599
4211 1112 -949
6570 8185 -262
5240 6905 -321
966 6638 735
7551 6017 738
7547 6256 391
8834 6844 -231
1689 7571 463
6203 1667 12
5687 2845 -352
7626 7212 544
8131 3484 -864
2635 6407 -884
6605 1303 -86
1424 6899 -904
5228 8285 -667
7891 2153 -7
7772 783 -876
5202 3411 267
8329 4326 -585
6438 3639 435
6155 757 994
8281 1455 458
8759 5067 255
1235 6922 602
1051 6457 27
1264 6059 -801
110 3085 -381
8632 6115 539
1319 6782 614
5042 5367 -106
1538 4219 -140
7634 3497 -30
3401 4837 -430
3405 8636 -127
4582 3636 -292
8256 6725 742
5935 7659 -12
7871 5560 506
7349 1734 715
1837 4558 -822
7968 340 -626
4522 213 -455
2046 406 -534
6408 1429 260
1680 635 987
5288 7315 90
7967 3132 551
8738 8573 -770
6511 2434 -638
8007 3755 78
8883 7207 381
523 7842 739
114 3930 -170
6747 1045 385
8882 7390 -425
7364 6819 525
4061 7001 -186
7046 2613 -152
3215 8525 76
7133 7326 -142
1729 6010 105
606 7554 -833
7636 7007 939
4635 4202 153
5431 3695 -649
7643 6227 -606
6589 3898 -954
6412 6725 -113
2524 3124 260
8973 1413 545
6553 5216 119
1760 2094 358
1771 6377 -447
7764 705 -87
6069 6659 -808
6256 2753 125
6131 3548 -10
5214 7273 -715
809 1061 19
4288 138 -246
469 1979 345
487 3938 14
3770 3167 665
1196 1081 -916
1714 6272 -891
2999 7499 -127
3702 3664 98
5516 6020 -226
531 6729 -16
4462 4910 363
4840 2073 156
1947 4821 -506
1241 3566 -117
1374 6409 655
6882 5669 674
1807 1985 188
4658 2640 -412
2170 8319 -980
167 5959 -782
4810 5118 -514
6950 7511 -177
1361 1162 -757
6192 1878 671
6393 8831 277
1159 8946 -838
6305 4977 768
8892 7738 955
8547 3459 -327
5330 1809 -679
868 6265 742
8292 1789 937
6881 2841 734
5232 1245 473
9 438 239
3457 7487 970
1376 5813 -897
7564 7010 492
7683 5680 86
387 4701 418
5897 2581 -359
7963 8246 -75
690 5878 -647
90 4763 -253
957 7022 -682
1421 6895 582
787 8417 959
7138 2185 -856
4033 6391 -729
6189 5625 824
5323 5943 -39
6038 2168 -991
765 1823 -226
4693 5174 -808
6249 3100 903
1989 4141 -507
4822 5931 906
5157 1263 87
7434 28 971
3301 5146 -455
4344 2006 623
1191 4611 -437
6164 2836 523
2948 2054 358
3624 2853 -57
8266 7077 102
6425 8122 -685
1016 4514 390
4226 8473 -819
445 5290 4
3437 57 859
4827 3112 -139
1176 6053 -674
5081 3818 857
8277 797 37
4046 1725 575
2887 1600 134
8340 6613 -419
8551 1035 974
6160 8379 680
3700 6387 -368
378 5958 -644
3118 715 210
4129 1218 -288
972 7189 -852
3828 8631 -336
8698 607 -743
2853 7738 394
2079 6038 -549
3966 1346 -336
2297 7103 717
465 5797 646
5409 8856 315
8260 8162 930
4109 7147 -683
4347 8768 661
609 4176 -502
5610 4053 791
6781 4245 419
1258 888 548
2715 1494 62
2196 199 821
4495 1449 -329
5778 8715 117
7145 2769 -950
5137 7618 493
6075 1204 277
6268 3235 526
6494 8470 -620
1096 2091 965
3177 233 655
6797 7963 895
4879 6517 919
1800 5011 -426
7077 6294 -565
7014 5584 -533
123 2028 -189
5405 2848 -933
6896 6699 -15
348 8098 983
3707 2210 27
2218 5668 -516
418 5351 903
6050 6159 97
748 4646 383
3496 1455 -132
5026 8983 -857
3201 3600 973
5423 6826 -590
263 7020 -614
6778 9010 821
6762 2901 584
5555 1834 586
6805 8875 -491
5550 7225 -834
4692 8280 556
947 1595 -45
8527 5001 -86
5427 7339 46
5404 3906 819
2944 4865 889
7337 1438 996
1123 4965 -120
1311 5959 -360
2368 6545 486
3312 7900 47
2384 149 406
258 5625 -311
3281 6918 -982
2227 6791 701
5338 4598 299
4605 2367 -588
1691 3056 746
1053 4494 905
7770 993 -148
7347 8315 612
1219 8717 -461
4104 3676 797
4980 1478 185
7031 2704 844
6985 7212 361
2093 8080 594
4922 6757 -367
952 6615 -306
8244 6410 166
2656 3754 739
6199 5715 -591
7829 4424 928
4409 3653 -275
7939 1272 -347
5417 8226 -460
5200 2597 -484
5928 8384 -810
6262 1798 -92
5237 1766 422
2649 2905 -983
7064 56 -224
8067 1336 593
3922 310 736
6315 1341 -746
79 2587 605
4982 3506 -925
3321 7619 -923
55 6795 564
7735 3696 771
1638 8924 -205
6434 8959 253
8895 5145 677
3269 783 -482
3548 1002 78
8154 6620 670
7750 1682 569
6121 2213 -682
5318 4855 435
547 617 -326
3386 7554 -456
7884 6303 331
7677 2484 95
6642 3744 -930
4380 5183 291
2822 755 -162
4230 488 408
2469 6659 978
3555 5020 259
5800 4408 182
8709 4672 -677
538 541 -909
4450 4049 -548
7463 8712 629
6368 1761 -423
3142 6512 621
8840 3569 777
3611 7541 693
404 2793 -121
4345 5048 42
1618 7899 71
3366 2185 -55
5483 6599 129
7347 5544 359
2105 6419 840
3775 4722 37
7315 2667 371
6354 7025 182
7744 5818 -815
6604 931 233
2766 359 -648
7352 5067 -134
1665 6071 984
2117 1952 757
6973 8094 -808
5674 6254 -678
4924 8447 545
988 2069 -583
4109 4081 528
1722 8183 -860
5852 2623 791
9014 5652 -684
3061 2199 -192
8548 4388 860
3750 8719 -461
3610 6876 583
2698 7592 -446
5107 2238 730
5036 6900 475
2692 3206 777
8210 5446 -249
9009 89 -638
2496 5910 -884
1260 962 -363
2876 171 314
3772 644 165
8124 5552 -927
4897 560 55
2611 930 -16
8962 1067 -284
390 304 -806
3568 8680 150
45 5816 407
4344 3260 979
8525 5720 -910
6519 3855 -895
2057 1934 -184
661 909 729
1649 6909 -350
4046 8690 154
2555 6484 -437
7792 1997 401
4037 47 -995
3284 4034 260
8285 7579 -592
7296 1843 807
3578 3058 1
6650 8003 289
6160 5539 774
7165 1249 -884
6316 6812 -87
7536 1420 929
921 2612 805
1228 2157 425
5841 5972 -51
3523 4779 241
6218 643 980
612 7412 -541
8333 3243 768
1430 7517 -821
6505 739 159
37 4502 204
6297 5530 344
1650 4230 -764
4665 2030 -989
4171 8493 200
2042 4831 758
5507 7032 -595
2310 9007 635
1878 4575 64
6231 4196 -534
682 8694 -136
8019 1981 69
6058 6946 166
2304 7074 -330
1830 711 971
5597 4891 -81
8467 6844 -459
3951 1369 -943
6250 2643 60
965 3960 200
816 8796 356
8784 7400 -509
3818 4878 901
4798 4786 -459
1761 7714 -343
7901 6844 874
7988 3716 -560
5871 1282 147
5676 5002 623
7166 8864 398
1267 580 361
4563 6423 -306
8524 3947 406
3016 1289 -860
8248 4219 -293
614 159 924
4876 2705 963
6590 3130 -454
3671 5156 202
3523 837 934
2777 5854 -693
7275 3953 -268
25 6391 798
1783 4699 626
8871 5340 606
3493 2529 -768
6682 1877 579
6085 8465 -742
7213 8308 312
2648 6025 551
5692 6783 -457
5370 336 265
7869 1654 -942
3475 4584 -336
4443 338 -710
6449 5158 478
132 7532 -912
961 7343 -640
842 7103 -856
528 7582 214
8025 8115 457
2508 9000 -633
684 4382 387
4790 8672 -242
445 3271 -654
5379 3899 293
3346 715 -725
7007 1918 -257
6255 6192 262
150 4985 -667
4731 553 890
2899 2396 -202
2083 226 208
3340 5421 -393
625 8701 -326
4548 7496 -714
6663 4421 -210
628 6481 53
3578 6800 461
8375 6722 763
8099 4417 -93
933 5758 -514
1877 3196 -905
417 1323 -683
1846 9004 -944
8644 4553 -403
5555 1432 -618
8623 8891 -136
3490 6906 -85
7319 4826 -922
3451 1760 374
2498 114 -18
2436 6691 231
4342 2080 897
2020 5728 -635
7773 5997 -678
2374 4855 -485
8290 6884 -633
2600 4779 891
2139 1160 294
1606 1121 305
5050 98 438
852 2229 -109
30 8742 681
1408 4119 -17
8653 2094 -99
6374 8320 546
4793 2353 -658
3354 1136 -883
5997 1922 975
4927 3503 -300
7217 3768 -843
2234 5659 196
2141 6389 647
32 5590 -34
8928 3097 190
3546 6148 44
7321 373 -907
7427 1150 555
796 2062 807
4109 7515 -742
2543 2923 -488
476 2890 70
8734 3852 88
5540 2994 569
1031 22 640
3355 926 -108
8913 1512 318
2418 5442 662
7170 6583 -421
722 135 -270
8866 5757 -748
4674 7897 -195
4305 2971 24
3470 7910 502
2267 5727 342
1412 5058 472
5096 6574 170
755 1 246
3810 4798 791
4387 2789 -228
5376 6726 -144
2057 2558 967
1622 6356 -417
2081 3228 785
8437 7114 -807
7766 1122 -21
2146 4537 -427
7266 5274 -251
6940 5601 -371
8289 8959 -157
966 4957 -976
1588 6545 -912
2150 7588 -268
1722 5490 651
5000 5177 840
4571 5506 1
6946 7074 -651
8064 5175 15
1978 6720 339
4805 6232 -381
7243 8582 -571
6060 4090 -20
3098 1744 -760
6852 8269 -525
4185 2417 776
6937 5554 567
6345 2842 734
3353 5248 -721
6790 332 -900
7638 7222 104
6516 1883 -289
6601 1895 84
2360 3857 243
4697 6030 -880
8962 1352 -42
6009 3814 293
1477 100 473
5523 551 -980
3916 8370 -312
4985 2244 -128
6106 2280 335
2727 6740 -360
2519 534 605
686 85 95
8215 6312 -394
5512 4376 -503
7890 625 503
8077 7718 -482
2915 7081 -811
3517 6916 -734
2339 2945 931
67 8266 -442
262 2413 -68
8037 4989 747
4425 2530 759
4735 4175 -93
1045 5329 -229
318 8816 82
1214 6575 566
2884 220 288
340 8871 -83
4079 1979 529
888 3423 -952
386 4162 -597
3762 3993 -418
5687 2229 -566
672 36 -267
5873 448 -640
3690 4106 731
6920 2859 -353
1715 697 699
8248 671 -337
2882 2988 364
7532 2469 355
460 8574 527
7359 5704 -444
8848 7943 452
3071 6521 53
2398 5766 165
7382 2408 -511
8289 7069 40
1596 3049 -346
112 2356 699
8359 477 -840
6355 5440 268
6590 2091 963
6651 4723 -574
2778 7587 13
1263 4425 -374
5057 1039 107
2563 5096 -305
4422 3196 -468
2334 1399 -210
4690 1948 426
352 5886 490
4351 2411 -122
825 7780 -631
6084 5525 838
3830 6592 84
3032 6907 -687
2167 8358 262
3835 5050 -653
4479 7728 -738
7056 1928 -79
3845 146 4
971 355 -936
2414 8896 431
2290 3085 -386
6436 714 30
6889 2651 745
3372 5389 342
240 3507 -159
4222 5100 3
1035 570 -969
578 5656 -874
560 7927 -171
657 6778 -992
7980 8722 602
3207 7150 916
35 6731 -407
8213 3190 443
1729 1898 798
3135 7728 507
5507 7491 804
3716 3952 -822
3789 4361 304
1967 8775 11
6768 6134 940
468 4446 33
8192 6866 -590
232 1510 -54
4751 2476 -603
3166 7973 -545
1613 993 -8
548 4170 -174
8735 810 67
2547 4918 -108
6505 4072 -861
5135 3875 -830
2821 5935 -186
6082 6360 61
7380 6147 -944
4802 2477 130
7134 6996 126
6068 8331 -818
7769 4029 -553
879 6167 -215
4394 5729 25
8920 1719 656
3369 3452 -489
8709 5453 -459
3620 2323 -233
2476 2776 686
808 862 22
2611 7102 140
6844 1011 283
8746 3516 -395
8064 6028 -944
1301 6434 165
3769 4931 212
2057 4412 -105
551 6752 -517
1488 1869 -735
5773 8097 -367
1383 1675 270
6266 6785 -17
7573 5803 -840
4997 1736 159
920 2554 795
6871 5248 149
733 7928 570
8511 785 732
7913 4880 847
4357 3369 -671
6912 7745 617
1543 4350 607
7412 3586 -30
1565 3387 903
758 3167 -412
1230 5901 66
7607 1029 -164
3246 7861 344
7167 7491 -880
6693 7419 287
6821 1919 608
5830 5983 -582
867 443 -124
4062 555 -740
6191 6589 247
6575 6300 633
390 4104 -105
5492 2035 -885
2428 7745 22
6760 1843 -886
3015 6342 -546
3455 6587 516
16 1928 -49
4525 5520 -14
8122 6462 -400
4128 2974 -647
1438 5350 765
6020 689 220
6532 8299 913
7732 8568 718
8881 2981 -788
8151 7151 -485
1087 1147 -96
4669 7500 39
3351 7929 967
6271 961 -812
4041 8349 325
7849 8820 -871
7015 4303 764
5302 2399 79
2638 4073 -278
3102 5575 -376
8685 4961 732
6637 4670 335
1201 3165 475
8236 4095 180
141 8748 -846
7739 2045 758
1608 2225 170
1434 6655 332
2365 8425 -393
6451 2998 959
52 3066 298
5391 4239 -779
4692 5907 -487
2432 4513 821
2722 2718 -294
6200 8666 232
3000 5246 6
6574 7632 675
3740 910 -530
4179 5945 -957
1185 4487 -408
5260 2029 166
1792 7159 44
2193 414 -397
671 1133 433
8296 176 290
5005 558 206
4150 7339 -203
7533 4223 -461
7021 1519 -244
4830 2728 55
7217 725 -89
7155 4253 -230
2624 4586 -964
3848 8558 -554
6917 2570 -514
4819 2245 -835
4055 4162 111
7958 2267 -334
5285 7255 -853
7341 1777 -370
4708 8447 819
315 4469 -821
161 1722 609
7853 5848 -47
7562 1055 475
2693 1258 -866
2334 2371 960
2525 7001 -172
786 3985 -378
6056 2075 -139
4814 4471 -254
7453 2288 62
2975 4808 646
7469 8334 565
6426 825 -851
4904 2781 582
3074 8595 -419
2044 8053 602
8661 4286 -420
1297 63 -477
2361 3272 950
2948 5441 -282
5405 3127 -587
656 8559 -836
1329 3951 16
7334 5452 738
1479 4889 767
4859 6747 311
6382 1117 690
8026 2849 28
4003 5365 274
6708 6758 425
8986 2804 34
2062 8023 -52
4296 2901 555
8689 2410 296
3729 5907 -473
3447 3978 63
447 5880 -806
8472 2421 669
5669 2936 -430
1223 4656 -671
3063 3470 -123
6433 1428 978
1329 3161 648
8556 3764 -869
3834 8555 -499
46 7055 568
4499 2273 468
327 7856 -264
6267 5133 -817
6121 5137 738
4130 5547 795
3415 2266 -325
8422 2979 -84
7893 1738 -594
5212 147 -833
3784 1309 -568
1756 3579 -768
3540 5526 -951
8852 6939 90
5948 5707 414
1005 7871 226
1007 5709 992
1787 6864 -887
2360 2963 346
705 2850 -749
8680 2464 -134
4782 8480 773
2036 5122 439
6418 7129 881
6970 71 -743
1616 3685 -16
999 5967 -975
1062 1396 -902
4016 3384 848
1960 6675 68
1409 1086 228
8985 6224 615
1847 1934 -543
6438 1307 -97
5809 463 392
2034 8711 -662
2130 1861 383
5056 1030 -130
6682 5293 652
5351 1907 733
1560 2181 218
3412 2856 -751
2658 1735 921
3407 4611 250
7155 1793 -971
7031 6513 -279
7542 1817 946
6023 7394 852
2558 3975 420
4062 3019 -388
7155 5790 990
4360 1836 -428
1340 4230 623
2353 3637 185
6178 2026 -152
2100 7776 148
5124 8044 639
880 8203 228
570 8308 -47
7295 734 932
8683 1467 -462
5865 5994 588
7773 2666 -751
6409 2430 22
4962 8041 752
5074 7174 62
7147 2277 407
5026 4658 -984
441 651 -179
3281 2410 177
3472 3 252
96 440 818
1939 4186 -803
7436 6525 789
1774 3208 709
2378 4139 498
4987 5972 -425
4219 7844 -951
884 1751 609
1666 225 -415
4189 7255 -36
222 1090 602
1312 8100 -620
6632 6474 93
7498 3240 870
2702 6042 896
8311 7969 215
3669 3355 -870
7460 6708 252
3248 2446 727
1108 3976 529
7672 5638 -880
2351 7115 65
3803 7711 561
2720 7865 274
7800 3467 778
5269 2177 -878
5475 2602 84
1728 145 -668
2453 1066 -765
5695 6218 -107
5109 3506 919
4281 5531 872
983 2236 628
8002 3969 -24
2651 4990 427
4930 8186 -872
5984 4838 33
7309 5242 711
5246 7916 368
5458 6273 -313
2094 5249 392
1002 4220 872
1444 1769 -600
1391 1093 535
1962 5693 355
4326 5858 -963
6714 6118 -546
1994 1294 312
396 8685 141
6279 683 228
2957 3498 -560
2656 2539 -798
5937 8989 -611
6178 3268 -434
5226 8733 272
7332 4394 912
8150 4114 76
6066 6363 374
8537 4990 501
8740 8152 75
6553 6495 -794
1259 1325 -441
4467 5200 274
4197 3776 754
448 2544 409
7209 4181 -42
141 3538 785
2405 7060 -987
5716 1188 -805
7363 2239 279
3796 4012 -266
2807 8600 -862
4645 2056 -667
5636 7293 326
5919 749 -373
3747 4842 327
2271 132 -101
2945 4915 322
2501 6532 -482
6893 1753 396
2021 5225 -169
3539 923 692
1062 425 556
7804 3423 214
4759 2599 306
1945 7521 -903
8917 2113 -1000
1293 1352 -70
2402 4598 436
2554 3449 154
2802 8178 450
937 5708 -631
421 8728 672
2420 2167 728
3205 6221 -22
2384 4246 -341
5593 1925 641
2040 3192 -218
1357 1646 920
5223 3059 329
6617 6811 320
7425 3967 -3
8962 1031 340
773 210 663
2605 2392 -927
263 8146 258
6266 5922 -693
8149 1937 -530
2184 8516 -427
2068 1609 -420
7607 7717 -263
5881 4264 -651
7031 322 -7
5658 8153 -453
5883 7145 579
5419 8775 686
2110 6417 -984
2501 1038 217
6131 2581 -437
656 8181 -527
2744 4029 -111
1964 2006 -662
1393 5192 -458
1866 1170 -584
1350 5707 419
1343 659 -445
1220 316 -838
3575 2096 -496
805 4902 -240
6409 5996 205
651 7832 -150
2917 3858 843
770 1538 -494
8589 4053 -613
7885 1530 355
8027 863 185
7671 8942 -621
8904 7620 5
6448 3651 -841
7396 2568 434
8525 2932 -150
4442 909 502
639 6005 885
6039 6027 51
4053 1931 787
1494 660 291
5363 6938 -905
6482 8792 446
4167 2783 655
7137 6181 200
4862 2348 439
3009 7116 124
1763 919 875
5595 4455 -942
3804 3084 885
764 3720 -216
7385 4060 -891
1323 6874 451
5905 1862 -112
3306 1823 -505
3399 2887 -807
763 3256 940
4340 2332 989
1250 3075 410
463 2908 -795
2905 7394 788
8141 9 -258
8282 7852 869
217 7296 -26
2271 114 8
6843 3566 90
982 4883 -660
1587 7511 -898
1967 2851 799
7504 7326 -428
5172 7495 121
2477 1171 -823
2305 5368 -168
7984 3818 528
6653 6089 -803
3968 1202 932
4201 8772 721
5799 1721 534
6535 4352 518
1267 1684 -891
973 514 216
8952 3043 -743
2517 5138 -963
3216 7604 622
7221 4085 -535
651 5979 -82
6079 7539 359
4137 7997 467
1944 855 704
2571 5674 604
2971 7079 625
7378 5969 509
7317 4277 -287
7727 1840 480
490 3027 725
4452 3769 -333
1015 218 696
502 5968 -80
3714 5456 -366
3463 3414 -352
812 1847 876
7443 5867 185
7423 7093 -110
7456 210 -261
2588 2791 -528
8282 8954 -237
6589 4663 -265
5909 4443 327
2049 3431 -723
3499 8907 684
6689 1178 713
3276 3032 755
6978 5736 265
1659 7032 -863
6141 680 -658
3076 376 -364
7335 3847 -602
2627 1149 -507
3424 7280 -821
3477 1632 39
985 291 -473
5362 8026 830
3790 7961 512
3379 8841 -913
7590 7983 -94
2396 4608 -305
5640 6258 -710
2741 5522 -378
6809 7238 279
6111 1333 637
1493 473 -6
3718 4441 51
5129 4322 669
5610 2151 -103
1484 7003 519
5428 3439 -795
1419 5455 -600
2033 8138 -818
6881 7035 323
5249 4095 176
6581 5791 -703
7496 1065 -949
5291 4602 950
6085 1950 67
1204 2238 859
6493 1546 26
4073 3286 849
1475 1996 -723
1347 7586 -147
243 538 -162
6369 6549 -602
4317 7508 486
5042 6146 514
4079 4056 579
219 8806 -125
4549 2136 -917
6809 2227 275
2632 6178 -670
7241 7011 662
75 4123 166
7781 1609 -47
8159 1211 630
993 5572 -356
1946 8268 428
1433 5624 546
5632 8272 -61
6869 274 558
3017 3052 -369
3530 6213 -763
4227 6164 -169
7416 788 -359
2012 6401 820
8948 8331 609
5580 5735 -772
1043 4478 894
6708 2048 951
522 8958 -290
2535 6533 -102
868 7817 -754
8949 8206 289
995 6885 804
258 6731 -904
7408 4899 361
4229 891 530
8240 2151 25
8251 2960 902
2670 5315 67
1978 2944 -717
4788 5078 -427
3067 2080 385
4753 1808 -501
682 4240 -648
6836 8557 209
7941 6352 -649
1268 5194 434
1312 3424 -179
598 4016 -497
5850 4406 -387
850 5020 -497
518 1966 764
8088 3318 -20
8410 1173 465
4007 620 -753
8706 5043 -8
6156 459 333
1268 1231 -840
5795 5943 -180
5629 5116 -270
8240 1950 -145
4044 3696 -564
685 5889 643
2627 8841 539
5687 149 -731
112 6001 -513
652 6505 606
5241 2564 301
1689 7449 -537
207 3733 -390
1185 7244 142
6862 3892 -771
1473 5090 833
6461 1864 218
4506 8659 321
4708 8011 896
5669 7466 426
2233 5702 -64
3003 7017 -527
4423 2221 -342
8857 3701 -568
3502 5615 -441
964 6257 -665
905 2449 187
3739 1322 -20
6549 6921 -916
1705 997 -330
5643 7129 740
3237 3085 756
3328 1436 459
1822 8939 -297
6831 809 -202
4649 6546 661
4612 8392 385
7758 28 747
230 2516 630
7926 1466 -374
8274 2856 -627
1049 6269 -32
5321 235 -592
1291 2742 -339
7978 5909 -777
846 6437 -81
51 2133 -77
1376 7281 480
334 8871 643
494 6917 -731
7777 1445 -197
4592 2475 358
1483 7217 -444
708 3535 832
8592 6853 333
6211 716 789
5883 3966 -288
6736 2591 1000
2590 8678 -832
5254 2986 773
5623 6974 497
2966 1891 433
3379 7478 -518
5167 3134 491
7056 1473 -798
2188 3322 -307
1393 5075 472
1245 6677 -62
725 4327 392
594 6108 -721
6244 5040 -880
1730 865 -60
1256 299 222
8942 7809 588
4005 1336 -675
4443 5424 498
4193 8879 -128
3655 4177 894
7397 4306 -984
6750 5015 347
7268 1699 -447
4480 3230 752
6916 6221 635
1248 3511 373
6716 2842 55
4260 2098 27
3057 2185 345
1493 7395 689
7434 3209 -404
5376 3787 337
909 7324 -536
1602 5088 631
1283 7161 368
4393 1031 521
2844 1202 -624
7078 5161 807
1910 3612 932
8212 250 976
2291 7694 235
2109 8788 486
4298 7050 89
4911 859 -454
6822 3549 421
6067 7903 -442
1855 2866 -652
2779 6013 -106
773 1820 694
3632 6935 -419
2656 2890 -779
4428 918 -585
8882 5953 413
6625 6611 -425
4658 6756 -534
4184 5858 888
1775 3759 -999
5378 2263 27
4931 1113 -22
4666 6531 -170
8636 256 427
5304 8918 778
1641 8891 -503
6651 191 557
8208 8865 -59
6596 2181 -219
3999 2981 55
5238 4321 808
7248 970 790
985 6806 138
6701 8180 676
3391 3142 237
3076 1473 978
6596 5116 -994
6014 3108 982
6576 5867 -504
7399 7847 -548
13 8487 361
275 5753 -396
2295 669 -57
1575 6951 870
7349 8681 533
7859 3473 74
7529 4202 670
7900 5964 -254
5439 2649 137
3306 7866 -532
5495 2027 -752
888 8157 -627
2617 4229 858
3062 6314 -472
8002 7378 -121
346 3421 -464
3331 9002 465
3502 7476 -468
4302 2292 645
5208 917 -342
1350 839 944
6464 7322 -341
8031 834 763
8708 3045 112
2314 4577 -486
6390 4863 309
59 4924 -382
7079 3586 -646
1087 3015 -247
3499 6557 754
2500 6558 -865
4508 6314 -223
315 8489 304
5636 49 -16
6464 2872 -193
5366 3751 779
4520 4191 720
271 1300 362
3517 1973 -880
8608 6018 542
8272 3505 -346
7982 2997 -754
1714 2899 78
1052 3059 -786
4995 1358 -551
3428 8116 179
4900 1669 15
6357 5845 319
3195 3070 366
757 5876 485
4900 8782 -96
9006 1154 -333
1340 6209 -554
8525 6628 -981
3670 8802 184
8743 2371 -877
7445 5645 588
8782 5839 -656
3868 7675 -617
7961 2315 808
935 1733 700
816 48 714
2811 1259 -635
590 2051 -485
7121 1820 945
4802 6051 -759
2569 406 514
6166 8782 926
8501 5873 983
8461 8632 -54
8565 3836 196
1696 1906 -274
1356 6955 270
5270 7683 184
7802 8761 -480
4178 6191 403
3772 4397 -815
6684 2403 -586
38 1759 -202
6992 7213 -151
7235 1455 954
1486 2142 805
3805 7769 -369
2162 4159 900
8901 7807 -594
5674 3198 -409
1825 7104 345
8975 603 -403
8665 8824 -231
3869 6025 833
6400 5096 -10
1077 2515 51
5594 7743 790
6976 2262 -96
1413 6888 745
676 1898 -647
7371 1501 269
2805 647 -486
7568 50 -774
969 3551 -869
2265 2601 -218
876 2981 -861
4595 3804 43
437 6817 979
8275 1911 230
3236 8274 847
7387 6418 988
413 6631 -181
3024 2168 -879
8021 8845 415
900 6089 -720
1949 3718 -724
3993 7816 -552
4963 2705 -943
8827 2027 409
187 1392 744
6408 3506 -112
7493 297 982
8093 7083 206
8611 7203 -523
2561 3363 -587
